,platform,title,date,place,artist,url,imageUrl
374,Melon Ticket,옥상달빛 히든트랙：가끔은 불러도 괜찮아,2017.09.15 - 2017.09.24,폼텍 웍스홀,옥상달빛,http://ticket.melon.com/performance/index.htm?prodId=200869,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170811144308d998d240-92e7-463a-a046-d4707f02a58b.jpg/melon/resize/180x254/strip/true/quality/90/optimize
375,Melon Ticket,2017 정동하 콘서트［THE ARTIST：소리］－춘천,2017.10.28 - 2017.10.28,백령아트센터,정동하,http://ticket.melon.com/performance/index.htm?prodId=200909,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/2017090614212664510dbe-446f-4680-a4bd-cbe3cd759d53.jpg/melon/resize/180x254/strip/true/quality/90/optimize
376,Melon Ticket,서울소울페스티벌2017 The Live Hall ,2017.11.11 - 2017.11.12,예스24 라이브홀 (구 악스코리아),"Owen Ovadoz, Sik-K (식케이), offonoff (오프온오프), 리코 (Rico), 이바다, Horim, 김반장, 윈디시티, 수란 (SURAN), G.Soul, 서사무엘 (Samuel Seo), 산체스 (Sanchez), 태완 (Taewan), 챈슬러 (Chancellor), pH-1, Yonko (욘코), YESEO",http://ticket.melon.com/performance/index.htm?prodId=200914,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/2017090809491067298783-9d5b-4b64-8c15-fd97578e7f03.jpg/melon/resize/180x254/strip/true/quality/90/optimize
377,Melon Ticket,2017 제이콥 컬리어 최초 내한공연 ,2017.09.27 - 2017.09.27,한전아트센터,Jacob Collier,http://ticket.melon.com/performance/index.htm?prodId=200768,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/07/20170724155327e46f62df-344a-47e3-9807-1fb32d64c766.jpg/melon/resize/180x254/strip/true/quality/90/optimize
378,Melon Ticket,2017 변진섭 30주년 콘서트 〈TIMELESS〉 - 창원,2017.10.28 - 2017.10.29,KBS창원홀,변진섭,http://ticket.melon.com/performance/index.htm?prodId=200902,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017083111510003405552-38b8-4585-a2f4-ca772ef143fa.jpg/melon/resize/180x254/strip/true/quality/90/optimize
379,Melon Ticket,2017 김경호 전국투어 콘서트［THE SHOW MUST GO ON］－전주,2017.10.28 - 2017.10.28,전북대학교 삼성문화회관대공연장,김경호,http://ticket.melon.com/performance/index.htm?prodId=200905,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708311209039914771b-75ed-40c1-8caf-370205f31923.jpg/melon/resize/180x254/strip/true/quality/90/optimize
380,Melon Ticket,마이큐 소극장 콘서트 ‘Emotional’,2017.09.16 - 2017.09.16,베어홀,마이큐,http://ticket.melon.com/performance/index.htm?prodId=200903,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017083115075834002c95-88be-4fee-952a-25c9059a5a7c.jpg/melon/resize/180x254/strip/true/quality/90/optimize
381,Melon Ticket,보이즈 인 더 키친 1집 발매 기념 단독 콘서트 ‘Out of the Kitchen’－서울 ,2017.10.14 - 2017.10.14,롤링홀,Boys In The Kitchen,http://ticket.melon.com/performance/index.htm?prodId=200933,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/2017091113560450af8771-87d8-4c69-aa20-82bcdcc36233.jpg/melon/resize/180x254/strip/true/quality/90/optimize
382,Melon Ticket,2017 변진섭 30주년 콘서트 〈TIMELESS〉－대구,2017.09.23 - 2017.09.23,대구 경북대 대강당,변진섭,http://ticket.melon.com/performance/index.htm?prodId=200865,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708091809357d5f1b0c-6e06-44f9-b1d5-1c457249ea1b.jpg/melon/resize/180x254/strip/true/quality/90/optimize
383,Melon Ticket,2017상상실현페스티벌,2017.10.14 - 2017.10.14,케이티엔지 상상마당 춘천사운드홀,"장기하와 얼굴들, 혁오 (HYUKOH), 소란 (SORAN), 강산에, 솔루션스 (THE SOLUTIONS), 커피소년, 잔나비, 멜로망스, 카더가든, 스텔라장 (Stella Jang), 박준하, 마리슈, 그_냥, 모던다락방, 다브다 (DABDA), Triss",http://ticket.melon.com/performance/index.htm?prodId=200849,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708011732462bebbf44-3cdd-4b5e-ad70-98805b4c97fd.jpg/melon/resize/180x254/strip/true/quality/90/optimize
384,Melon Ticket,2017 이규호 Kyo＿mono 여름감기－전주,2017.10.21 - 2017.10.21,라온한옥카페,이규호 (Kyo),http://ticket.melon.com/performance/index.htm?prodId=200927,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170907175637386ea380-baa4-40b1-b635-712a967fe089.jpg/melon/resize/180x254/strip/true/quality/90/optimize
385,Melon Ticket,더로즈X최예근밴드 〈ROLLING FRIDAY LIVE〉,2017.09.15 - 2017.09.15,롤링홀,The Rose (더 로즈),http://ticket.melon.com/performance/index.htm?prodId=200889,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017082210311301152191-1cbc-453f-8e19-25a898f44969.jpg/melon/resize/180x254/strip/true/quality/90/optimize
386,Melon Ticket,Chaboom ‘SOUR’ Concert,2017.09.22 - 2017.09.22,홍대 하나투어 브이홀,Chaboom,http://ticket.melon.com/performance/index.htm?prodId=200917,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170905145332f500f2b2-a710-4c99-b6e1-0e348f24e810.jpg/melon/resize/180x254/strip/true/quality/90/optimize
387,Melon Ticket,2017 데이브 코즈 내한공연 with 폴 잭슨 주니어,2017.09.20 - 2017.09.20,한전아트센터,"Dave Koz, Paul Jackson Jr., Greg Philinganes, Javier, Chris Walker, Dave Hooper, 손태진, 대니 정",http://ticket.melon.com/performance/index.htm?prodId=200769,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/07/201707111016164c12c76d-03aa-40c1-8eea-c76cd38a1c49.jpg/melon/resize/180x254/strip/true/quality/90/optimize
388,Melon Ticket,마블익스피리언스 부산－VIP권,2018.01.31 - 2018.01.31,마블 익스피리언스 부산,Null,http://ticket.melon.com/performance/index.htm?prodId=200880,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708211211592890bc9a-8d82-4404-86aa-1c02aca11494.jpg/melon/resize/180x254/strip/true/quality/90/optimize
389,Melon Ticket,［하비누아주X옥상티비］감정의 기록들,2017.09.30 - 2017.09.30,마이크임팩트 스퀘어 옥상정원 M-Garden,하비누아주,http://ticket.melon.com/performance/index.htm?prodId=200938,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709121114138790c174-9a7d-4a54-8a6c-024b5ad2f6aa.jpg/melon/resize/180x254/strip/true/quality/90/optimize
390,Melon Ticket,서울숲재즈페스티벌2017,2017.10.07 - 2017.10.08,서울숲공원,Null,http://ticket.melon.com/performance/index.htm?prodId=200876,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170817102447a5d88ed5-b9ca-4caa-b86d-8a8dff347e58.jpg/melon/resize/180x254/strip/true/quality/90/optimize
391,Melon Ticket,에일리X나윤권 Live Concert 〈The CHEMISTRY〉,2017.09.23 - 2017.09.23,장충체육관,에일리,http://ticket.melon.com/performance/index.htm?prodId=200855,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708091653491431736c-3954-4f94-ad14-7df4c2f51ef5.jpg/melon/resize/180x254/strip/true/quality/90/optimize
392,Melon Ticket,2017 아시아 송 페스티벌（2017 Asia Song Festival）,2017.09.24 - 2017.09.24,부산 아시아드주경기장,"EXO, 이특, 잭슨, 태연 (TAEYEON), 다이나믹 듀오, 마마무, 더 이스트라이트, Nakashima Mika, Morissette Amon, Shae, Mocca, Micappella, Zara Larsson, Dong Nhi",http://ticket.melon.com/performance/index.htm?prodId=200887,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708281054141f60012e-d80e-4334-add5-66b57d2384a5.jpg/melon/resize/180x254/strip/true/quality/90/optimize
393,Melon Ticket,옹기장이 30주년 기념공연 Soli Deo Gloria,2017.09.23 - 2017.09.23,꽃재교회,옹기장이,http://ticket.melon.com/performance/index.htm?prodId=200821,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/07/20170726144850bd7a98a8-d326-4cbe-9e40-649f87e1ab51.jpg/melon/resize/180x254/strip/true/quality/90/optimize
394,Melon Ticket,‘M’,2017.09.24 - 2017.09.24,케이티엔지 상상마당 라이브홀,모브닝 (MOVNING),http://ticket.melon.com/performance/index.htm?prodId=200895,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170825112611c0df2db1-c1f0-4c90-ba8f-d6ff1b2dc979.jpg/melon/resize/180x254/strip/true/quality/90/optimize
395,Melon Ticket,2017 이규호 Kyo＿mono 여름감기－구미,2017.10.22 - 2017.10.22,복합문화공감 옴스,이규호 (Kyo),http://ticket.melon.com/performance/index.htm?prodId=200928,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170907180755dfee0a91-6d21-4c3a-af98-3a2b6ba6aea7.jpg/melon/resize/180x254/strip/true/quality/90/optimize
396,Melon Ticket,2017 일렉트릭 스카이 뮤직 페스티벌,2017.10.03 - 2017.10.03,잠실종합운동장보조경기장,"Galantis, Sam Feldt, Nghtmre, Third Party, Boombox Cartel, Tungevaag & Raaban",http://ticket.melon.com/performance/index.htm?prodId=200892,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708231027423c837921-f95a-404d-9a1b-8af7bd7d2bea.jpg/melon/resize/180x254/strip/true/quality/90/optimize
397,Melon Ticket,일렉트릭 뮤즈 10주년 기념 공연 〈10，10，10〉,2017.09.16 - 2017.09.16,복합문화공간 에무,"강아솔, 이아립, 김목인, 빌리카터 (Billy Carter), 세이수미, 시크릿 아시안 맨 (Secret Asian Men), Dringe Augh, Big Baby Driver, 이호석, 빅베이비드라이버트리오, 빛과소음",http://ticket.melon.com/performance/index.htm?prodId=200863,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017080911012862974baa-65ae-4912-bbdc-d78758f0ddd4.jpg/melon/resize/180x254/strip/true/quality/90/optimize
398,Melon Ticket,BE THE NIGHT：DENZEL CURRY ,2017.09.22 - 2017.09.22,예스24 라이브홀 (구 악스코리아),Denzel Curry,http://ticket.melon.com/performance/index.htm?prodId=200906,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709012007440a821b10-039b-42bf-a950-68f8d36919b8.jpg/melon/resize/180x254/strip/true/quality/90/optimize
399,Melon Ticket,가을의 시작 주윤하－부산,2017.09.23 - 2017.09.23,셔우드아트홀,주윤하,http://ticket.melon.com/performance/index.htm?prodId=200888,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708221057450d33a6cb-8fe7-45ed-908d-4069fa125c5a.jpg/melon/resize/180x254/strip/true/quality/90/optimize
400,Melon Ticket,보이즈 인 더 키친 1집 발매 기념 단독 콘서트 ‘Out of the Kitchen’－부산,2017.10.28 - 2017.10.28,리얼라이즈,Boys In The Kitchen,http://ticket.melon.com/performance/index.htm?prodId=200934,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170911135810ebf2ffa8-1ca7-4337-87d2-434ebcbd1c30.jpg/melon/resize/180x254/strip/true/quality/90/optimize
401,Melon Ticket,［부산］장윤정 ＆ 조항조 콘서트,2017.10.07 - 2017.10.07,부산시민회관대극장,장윤정,http://ticket.melon.com/performance/index.htm?prodId=200868,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708101437373cb31d84-cfb6-4c5a-bbe3-48088485a36a.jpg/melon/resize/180x254/strip/true/quality/90/optimize
402,Melon Ticket,유앤아이－심규선＆멜로망스＆오왠＆새벽공방,2017.10.13 - 2017.10.13,부산롯데호텔크리스탈볼룸,심규선 (Lucia),http://ticket.melon.com/performance/index.htm?prodId=200911,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709041425287a3b668d-4938-4d14-8474-9b809f15ee03.jpg/melon/resize/180x254/strip/true/quality/90/optimize
403,Melon Ticket,ADOY＋새소년＋신해경＂ASK＂,2017.09.22 - 2017.09.22,홍대 왓에버,ADOY,http://ticket.melon.com/performance/index.htm?prodId=200885,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170818114825165e90ff-2055-4da7-8b28-d9c41395fbac.jpg/melon/resize/180x254/strip/true/quality/90/optimize
404,Melon Ticket,2017 이규호 Kyo＿mono－여름감기－서울 ,2017.09.21 - 2017.09.24,복합문화공간 에무,이규호 (Kyo),http://ticket.melon.com/performance/index.htm?prodId=200925,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170907173520e4f39e18-4799-4f5f-b72d-133cf5de8787.jpg/melon/resize/180x254/strip/true/quality/90/optimize
405,Melon Ticket,보이즈 인 더 키친 1집 발매 기념 단독 콘서트 ‘Out of the Kitchen’－광주,2017.11.04 - 2017.11.04,보헤미안,Boys In The Kitchen,http://ticket.melon.com/performance/index.htm?prodId=200935,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709111404386b05c914-0866-4067-b960-2b1f6768d226.jpg/melon/resize/180x254/strip/true/quality/90/optimize
406,Melon Ticket,연극 〈윤이상；상처입은 용〉,2017.10.21 - 2017.10.29,대학로예술극장대극장,Null,http://ticket.melon.com/performance/index.htm?prodId=200932,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/2017091218532602bf4254-58af-4bc9-bc67-db965f66d509.jpg/melon/resize/180x254/strip/true/quality/90/optimize
407,Melon Ticket,ZIPPER 019．뷰티핸섬 〈I＇ll Be There For You〉,2017.09.16 - 2017.09.16,케이티엔지 상상마당 춘천사운드홀,뷰티핸섬,http://ticket.melon.com/performance/index.htm?prodId=200846,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170802101207dabfe32b-6479-4a71-9662-1fadec170003.jpg/melon/resize/180x254/strip/true/quality/90/optimize
408,Melon Ticket,페이퍼컷 프로젝트 피크닉콘서트 〈우리，정말 여행갈래요？〉 패키지권,2017.09.17 - 2017.09.17,케이티엔지 상상마당 춘천,페이퍼컷 프로젝트,http://ticket.melon.com/performance/index.htm?prodId=200879,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170817104156f6c12d05-280c-432a-a060-df0074bd9e59.jpg/melon/resize/180x254/strip/true/quality/90/optimize
409,Melon Ticket,〈키노코호텔（KINOCO HOTEL）첫 내한공연－SALON DE KINOCO〉,2017.10.28 - 2017.10.28,웨스트브릿지라이브홀,Kinoco Hotel,http://ticket.melon.com/performance/index.htm?prodId=200883,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017081717215351163efb-1d79-47ff-ba98-20804912c91e.png/melon/resize/180x254/strip/true/quality/90/optimize
410,Melon Ticket,로맨틱코미디 뮤지컬 〈그대와영원히〉,2017.07.08 - 2017.12.31,한성아트홀제 2관,신미연,http://ticket.melon.com/performance/index.htm?prodId=200783,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/07/20170705110415bcd5e882-ccb0-4305-986a-da68dfb18b4e.jpg/melon/resize/180x254/strip/true/quality/90/optimize
411,Melon Ticket,［서울］조항조＆장윤정 추석맞이 콘서트 ,2017.09.16 - 2017.09.16,장충체육관,장윤정,http://ticket.melon.com/performance/index.htm?prodId=200822,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708091621115a362b6c-09a8-4506-9435-49bcc8bd7be8.jpg/melon/resize/180x254/strip/true/quality/90/optimize
412,Melon Ticket,페이퍼컷 프로젝트 피크닉콘서트 〈우리，정말 여행갈래요？〉 콘서트권,2017.09.17 - 2017.09.17,케이티엔지 상상마당 춘천,페이퍼컷 프로젝트,http://ticket.melon.com/performance/index.htm?prodId=200878,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/201708171055519bbff7f5-50cd-4b10-a9a7-9595dcd39dce.jpg/melon/resize/180x254/strip/true/quality/90/optimize
413,Melon Ticket,피터 밴스 콘서트,2017.09.21 - 2017.09.21,롯데콘서트홀,Null,http://ticket.melon.com/performance/index.htm?prodId=200761,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/07/20170719165505398004f6-3015-4944-974d-02a9e9933156.jpg/melon/resize/180x254/strip/true/quality/90/optimize
414,Melon Ticket,시네마 재즈 스케이프,2017.09.23 - 2017.09.24,고양 아람누리노루목야외극장,이선지,http://ticket.melon.com/performance/index.htm?prodId=200874,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/2017081709024834ff90c7-9a7e-442c-a719-895d2de65d74.jpg/melon/resize/180x254/strip/true/quality/90/optimize
415,Melon Ticket,러브레이크X상페－일반티켓,2017.10.14 - 2017.10.15,케이티엔지 상상마당 춘천,잔나비,http://ticket.melon.com/performance/index.htm?prodId=200866,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170809151918c6c0dd37-3d0c-454b-b628-6c517da44ab4.jpg/melon/resize/180x254/strip/true/quality/90/optimize
416,Melon Ticket,2017 K－루키즈 콘서트 Vol．1,2017.10.14 - 2017.10.15,케이티엔지 상상마당 라이브홀,"LAYBRICKS, 인플레이스, 호아, 샘김 (SAM KIM), 문댄서즈 (MDSZ), 악어들, Organic Science, 잔나비",http://ticket.melon.com/performance/index.htm?prodId=200922,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/2017091414261283f9b1a1-a094-4569-a8f7-be33f62c45ee.jpg/melon/resize/180x254/strip/true/quality/90/optimize
417,Melon Ticket,듀에토 콘서트 〈듀에토이즘（DUETTO－ISM）〉,2017.10.14 - 2017.10.15,유니버설아트센터,"듀에토 (백인태, 유슬기)",http://ticket.melon.com/performance/index.htm?prodId=200929,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709131416583c3afa3f-1f9f-43ec-b6c4-3cf538a57762.jpg/melon/resize/180x254/strip/true/quality/90/optimize
418,Melon Ticket,부활전국투어콘서트［THEY ARE COMING in 대구］,2017.10.14 - 2017.10.14,대구보건대학교 인당아트홀,부활,http://ticket.melon.com/performance/index.htm?prodId=200951,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/20170913174727eda69c20-c40d-450b-ad70-35bc8caa7655.jpg/melon/resize/180x254/strip/true/quality/90/optimize
419,Melon Ticket,사운드 바운드 In 개항장,2017.10.28 - 2017.10.29,인천 개항장-차이나타운 일대,"조규찬, 몽니, 소란 (SORAN), 조덕배, 말로, 이정선, 라 벤타나, 이지형, 임지훈, 이장혁, 뷰티핸섬, 쏠라티, 위아영 (WeAreYoung), 랄라스윗 (lalasweet), 장희원, 조소정, Land of Peace, 갤럭시 익스프레스, 빛과소음, 이예린, 이정아, 모트 (Motte), 로다운 30, 아마도이자람밴드, A-FUZZ (에이퍼즈), SAZA최우준, 오리엔탈 쇼커스, 김간지x하헌진, Soulloge, 강헌구, 이권형, 김형준, 미인 (Miin), 세움 (SE:UM), 더율, 오대리",http://ticket.melon.com/performance/index.htm?prodId=200920,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709081353121e8d0527-b784-4840-ae0c-8d825e7b2bd7.jpg/melon/resize/180x254/strip/true/quality/90/optimize
420,Melon Ticket,2017 K－루키즈 콘서트 Vol．2,2017.11.04 - 2017.11.05,"무브홀 (구,클럽 맨션)","LAYBRICKS, 악어들, 인플레이스, 문댄서즈 (MDSZ), 더 베인, 칵스 (THE KOXX), 호아, 신현희와김루트, 오왠 (O.WHEN), Organic Science",http://ticket.melon.com/performance/index.htm?prodId=200923,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709141426493876dca4-e1a5-407b-81d7-2966c86e77ed.jpg/melon/resize/180x254/strip/true/quality/90/optimize
421,Melon Ticket,모스크바 필하모닉 오케스트라（11．22）,2017.11.22 - 2017.11.22,롯데콘서트홀,Moscow Philharmonic Orchestra,http://ticket.melon.com/performance/index.htm?prodId=200875,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170816185930ac81f777-2246-48d2-8dfa-5461da0b54c7.jpg/melon/resize/180x254/strip/true/quality/90/optimize
422,Melon Ticket,모스크바 필하모닉 오케스트라 （11．23／11．24）,2017.11.23 - 2017.11.24,예술의전당콘서트홀,Moscow Philharmonic Orchestra,http://ticket.melon.com/performance/index.htm?prodId=200877,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/08/20170816120910f7ae0d93-944c-4cda-a27b-46684ce658d0.jpg/melon/resize/180x254/strip/true/quality/90/optimize
423,Melon Ticket,2017 박지윤 콘서트 〈오케스트라 20〉,2017.12.01 - 2017.12.02,올림픽공원K 아트홀,박지윤,http://ticket.melon.com/performance/index.htm?prodId=200941,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709151115125ee5c067-a00f-454f-bae8-7d1d46c7200e.jpg/melon/resize/180x254/strip/true/quality/90/optimize
424,Melon Ticket,2017 K－루키즈 파이널 콘서트,2017.12.09 - 2017.12.09,예스24 라이브홀 (구 악스코리아),"LAYBRICKS, 문댄서즈 (MDSZ), 악어들, Organic Science, 인플레이스, 호아",http://ticket.melon.com/performance/index.htm?prodId=200924,http://cdnticket.melon.co.kr/resource/image/upload/product/2017/09/201709141427320478ad70-8978-4736-adb0-0bc58653a04a.jpg/melon/resize/180x254/strip/true/quality/90/optimize
